"speaker","word","target_child_age_months","speech_act","corpus_id","target_child_id","count","total","rel_freq","ppt"
"child","or",37,"declarative",185,14820,1,7440,0.000134408602150538,0.134408602150538
"child","or",37,"declarative",189,15091,4,5174,0.000773096250483185,0.773096250483185
"child","or",37,"declarative",190,15110,7,11898,0.000588334173810725,0.588334173810725
"child","or",37,"imperative",31,2563,1,375,0.00266666666666667,2.66666666666667
"child","or",37,"other",51,3774,2,87,0.0229885057471264,22.9885057471264
"child","or",37,"question",42,3143,1,1878,0.00053248136315229,0.53248136315229
"child","or",37,"question",51,3774,1,542,0.0018450184501845,1.8450184501845
"child","or",37,"question",56,4041,1,477,0.00209643605870021,2.09643605870021
"child","or",37,"question",58,4118,1,173,0.00578034682080925,5.78034682080925
"child","or",37,"question",181,14346,3,1664,0.00180288461538462,1.80288461538462
"child","or",37,"question",189,15091,7,2146,0.0032618825722274,3.2618825722274
"child","or",37,"question",190,15110,10,6378,0.00156788962057071,1.56788962057071
"child","or",38,"declarative",31,2563,5,1677,0.00298151460942159,2.98151460942159
"child","or",38,"declarative",38,3095,1,3053,0.000327546675401245,0.327546675401245
"child","or",38,"declarative",42,3143,9,6669,0.00134952766531714,1.34952766531714
"child","or",38,"declarative",51,3748,1,2435,0.000410677618069815,0.410677618069815
"child","or",38,"declarative",51,3774,1,1933,0.000517330574236937,0.517330574236937
"child","or",38,"declarative",51,3789,2,1875,0.00106666666666667,1.06666666666667
"child","or",38,"declarative",51,3810,5,1564,0.00319693094629156,3.19693094629156
"child","or",38,"declarative",63,4697,1,2076,0.000481695568400771,0.481695568400771
"child","or",38,"declarative",181,14346,14,13864,0.00100980957876515,1.00980957876515
"child","or",38,"declarative",184,14608,1,828,0.00120772946859903,1.20772946859903
"child","or",38,"declarative",185,14820,2,4083,0.000489835904971834,0.489835904971834
"child","or",38,"declarative",190,15110,3,9931,0.000302084382237438,0.302084382237438
"child","or",38,"declarative",192,15221,1,449,0.0022271714922049,2.2271714922049
"child","or",38,"other",56,4041,1,134,0.00746268656716418,7.46268656716418
"child","or",38,"other",57,4084,1,8,0.125,125
"child","or",38,"other",66,4790,1,171,0.00584795321637427,5.84795321637427
"child","or",38,"other",181,14346,1,171,0.00584795321637427,5.84795321637427
"child","or",38,"question",31,2563,2,107,0.0186915887850467,18.6915887850467
"child","or",38,"question",51,3774,1,272,0.00367647058823529,3.67647058823529
"child","or",38,"question",51,3789,1,223,0.00448430493273543,4.48430493273543
"child","or",38,"question",181,14346,1,976,0.00102459016393443,1.02459016393443
"child","or",38,"question",184,14608,2,190,0.0105263157894737,10.5263157894737
"child","or",38,"question",190,15110,6,4912,0.0012214983713355,1.2214983713355
"child","or",39,"declarative",41,3141,1,1625,0.000615384615384615,0.615384615384615
"child","or",39,"declarative",42,3143,7,6265,0.00111731843575419,1.11731843575419
"child","or",39,"declarative",51,3748,2,3143,0.000636334712058543,0.636334712058543
"child","or",39,"declarative",51,3789,1,1459,0.000685400959561343,0.685400959561343
"child","or",39,"declarative",56,4041,5,6427,0.000777967947720554,0.777967947720554
"child","or",39,"declarative",71,5080,1,3118,0.00032071840923669,0.32071840923669
"child","or",39,"declarative",75,5193,2,2195,0.000911161731207289,0.911161731207289
"child","or",39,"declarative",181,14346,6,8619,0.000696136442742778,0.696136442742778
"child","or",39,"declarative",184,14671,1,265,0.00377358490566038,3.77358490566038
"child","or",39,"declarative",184,14795,1,465,0.0021505376344086,2.1505376344086
"child","or",39,"declarative",190,15110,2,6610,0.000302571860816944,0.302571860816944
"child","or",39,"declarative",192,15170,1,496,0.00201612903225806,2.01612903225806
"child","or",39,"other",51,3789,3,198,0.0151515151515152,15.1515151515152
"child","or",39,"question",38,3073,2,2268,0.000881834215167548,0.881834215167548
"child","or",39,"question",38,3095,1,394,0.00253807106598985,2.53807106598985
"child","or",39,"question",42,3143,4,1303,0.00306983883346124,3.06983883346124
"child","or",39,"question",51,3789,1,145,0.00689655172413793,6.89655172413793
"child","or",39,"question",51,3810,1,344,0.00290697674418605,2.90697674418605
"child","or",39,"question",56,4041,3,1407,0.00213219616204691,2.13219616204691
"child","or",39,"question",71,5080,1,857,0.00116686114352392,1.16686114352392
"child","or",39,"question",75,5193,2,257,0.00778210116731518,7.78210116731517
"child","or",39,"question",184,14671,1,47,0.0212765957446809,21.2765957446809
"child","or",39,"question",184,14775,1,22,0.0454545454545455,45.4545454545455
"child","or",39,"question",190,15110,1,2651,0.000377216144851,0.377216144851
"child","or",40,"declarative",38,3073,2,4587,0.000436014824504033,0.436014824504033
"child","or",40,"declarative",42,3143,8,6356,0.0012586532410321,1.2586532410321
"child","or",40,"declarative",51,3748,5,2534,0.00197316495659037,1.97316495659037
"child","or",40,"declarative",54,3904,1,301,0.00332225913621262,3.32225913621262
"child","or",40,"declarative",56,4041,1,4817,0.000207598090097571,0.207598090097571
"child","or",40,"declarative",71,5080,5,4832,0.00103476821192053,1.03476821192053
"child","or",40,"declarative",75,5193,1,588,0.00170068027210884,1.70068027210884
"child","or",40,"declarative",181,14346,10,9482,0.00105462982493145,1.05462982493145
"child","or",40,"other",38,3073,1,415,0.00240963855421687,2.40963855421687
"child","or",40,"other",54,3904,1,5,0.2,200
"child","or",40,"question",38,3073,3,2198,0.00136487716105551,1.36487716105551
"child","or",40,"question",42,3143,2,1616,0.00123762376237624,1.23762376237624
"child","or",40,"question",51,3801,1,243,0.00411522633744856,4.11522633744856
"child","or",40,"question",51,3810,1,431,0.00232018561484919,2.32018561484919
"child","or",40,"question",56,4041,3,1026,0.00292397660818713,2.92397660818713
"child","or",40,"question",71,5080,1,423,0.00236406619385343,2.36406619385343
"child","or",40,"question",181,14346,1,749,0.00133511348464619,1.33511348464619
"child","or",41,"declarative",38,3095,1,2701,0.000370233246945576,0.370233246945576
"child","or",41,"declarative",42,3143,4,4200,0.000952380952380952,0.952380952380952
"child","or",41,"declarative",51,3748,3,1951,0.00153767298821117,1.53767298821117
"child","or",41,"declarative",54,3906,1,642,0.00155763239875389,1.55763239875389
"child","or",41,"declarative",54,3931,1,739,0.0013531799729364,1.3531799729364
"child","or",41,"declarative",56,4041,1,3313,0.000301841231512225,0.301841231512225
"child","or",41,"declarative",57,4084,1,2367,0.00042247570764681,0.42247570764681
"child","or",41,"declarative",71,5080,8,4573,0.00174939864421605,1.74939864421605
"child","or",41,"declarative",75,5193,15,5204,0.00288239815526518,2.88239815526518
"child","or",41,"declarative",181,14346,3,7741,0.000387546828575119,0.38754682857512
"child","or",41,"declarative",184,14506,1,678,0.00147492625368732,1.47492625368732
"child","or",41,"declarative",184,14544,1,567,0.0017636684303351,1.7636684303351
"child","or",41,"declarative",184,14608,2,789,0.00253485424588086,2.53485424588086
"child","or",41,"declarative",192,15189,1,1125,0.000888888888888889,0.888888888888889
"child","or",41,"imperative",181,14346,1,181,0.00552486187845304,5.52486187845304
"child","or",41,"other",75,5193,1,186,0.00537634408602151,5.37634408602151
"child","or",41,"other",182,14375,2,2106,0.000949667616334283,0.949667616334283
"child","or",41,"other",184,14592,1,4,0.25,250
"child","or",41,"question",42,3143,2,1424,0.00140449438202247,1.40449438202247
"child","or",41,"question",51,3774,1,151,0.00662251655629139,6.62251655629139
"child","or",41,"question",56,4041,1,946,0.00105708245243129,1.05708245243129
"child","or",41,"question",71,5080,1,468,0.00213675213675214,2.13675213675214
"child","or",41,"question",184,14506,1,228,0.0043859649122807,4.3859649122807
"child","or",41,"question",184,14687,1,88,0.0113636363636364,11.3636363636364
"child","or",42,"declarative",34,2774,1,1674,0.000597371565113501,0.597371565113501
"child","or",42,"declarative",38,3095,1,2657,0.000376364320662401,0.376364320662401
"child","or",42,"declarative",42,3143,2,5841,0.000342407122068139,0.342407122068139
"child","or",42,"declarative",51,3789,2,1917,0.00104329681794471,1.04329681794471
"child","or",42,"declarative",51,3801,2,1162,0.00172117039586919,1.72117039586919
"child","or",42,"declarative",56,4041,1,3662,0.000273074822501365,0.273074822501365
"child","or",42,"declarative",75,5193,11,5272,0.00208649468892261,2.08649468892261
"child","or",42,"declarative",181,14346,13,9322,0.00139455052563828,1.39455052563828
"child","or",42,"declarative",184,14387,1,402,0.00248756218905473,2.48756218905473
"child","or",42,"declarative",184,14449,5,454,0.0110132158590308,11.0132158590308
"child","or",42,"declarative",184,14616,1,272,0.00367647058823529,3.67647058823529
"child","or",42,"declarative",184,14805,1,280,0.00357142857142857,3.57142857142857
"child","or",42,"declarative",192,15170,1,998,0.00100200400801603,1.00200400801603
"child","or",42,"declarative",192,15210,3,1759,0.00170551449687322,1.70551449687322
"child","or",42,"other",75,5193,2,299,0.00668896321070234,6.68896321070234
"child","or",42,"question",42,3143,4,2438,0.00164068908941756,1.64068908941756
"child","or",42,"question",71,5080,1,175,0.00571428571428571,5.71428571428571
"child","or",42,"question",184,14805,1,67,0.0149253731343284,14.9253731343284
"child","or",42,"question",192,15189,1,130,0.00769230769230769,7.69230769230769
"child","or",43,"declarative",38,3073,1,2283,0.000438020148926851,0.438020148926851
"child","or",43,"declarative",38,3095,3,1953,0.00153609831029186,1.53609831029186
"child","or",43,"declarative",42,3143,7,3494,0.0020034344590727,2.0034344590727
"child","or",43,"declarative",50,3397,3,4489,0.000668300289596792,0.668300289596792
"child","or",43,"declarative",51,3774,3,1685,0.00178041543026706,1.78041543026706
"child","or",43,"declarative",56,4041,2,3524,0.000567536889897843,0.567536889897843
"child","or",43,"declarative",66,4760,1,1006,0.00099403578528827,0.99403578528827
"child","or",43,"declarative",71,5080,1,4726,0.000211595429538722,0.211595429538722
"child","or",43,"declarative",181,14346,6,8622,0.00069589422407794,0.69589422407794
"child","or",43,"declarative",192,15207,1,829,0.00120627261761158,1.20627261761158
"child","or",43,"imperative",51,3774,1,299,0.00334448160535117,3.34448160535117
"child","or",43,"other",182,14375,2,938,0.00213219616204691,2.13219616204691
"child","or",43,"question",38,3073,1,643,0.0015552099533437,1.5552099533437
"child","or",43,"question",42,3143,5,1205,0.004149377593361,4.149377593361
"child","or",43,"question",50,3397,4,998,0.00400801603206413,4.00801603206413
"child","or",43,"question",56,4041,2,672,0.00297619047619048,2.97619047619048
"child","or",43,"question",66,4832,1,493,0.00202839756592292,2.02839756592292
"child","or",43,"question",71,5080,1,900,0.00111111111111111,1.11111111111111
"child","or",43,"question",75,5193,1,437,0.0022883295194508,2.2883295194508
"child","or",43,"question",181,14346,1,1615,0.000619195046439629,0.619195046439629
"child","or",44,"declarative",34,2762,1,1312,0.00076219512195122,0.76219512195122
"child","or",44,"declarative",38,3073,8,6942,0.00115240564678767,1.15240564678767
"child","or",44,"declarative",38,3095,2,2404,0.000831946755407654,0.831946755407654
"child","or",44,"declarative",42,3143,2,5621,0.000355808574986657,0.355808574986657
"child","or",44,"declarative",50,3397,1,4554,0.000219587176108915,0.219587176108915
"child","or",44,"declarative",51,3774,1,1684,0.000593824228028504,0.593824228028504
"child","or",44,"declarative",51,3801,1,785,0.00127388535031847,1.27388535031847
"child","or",44,"declarative",56,4041,1,4036,0.000247770069375619,0.247770069375619
"child","or",44,"declarative",66,4790,3,1045,0.00287081339712919,2.87081339712919
"child","or",44,"declarative",71,5080,7,3710,0.00188679245283019,1.88679245283019
"child","or",44,"declarative",181,14346,3,7301,0.000410902616079989,0.410902616079989
"child","or",44,"other",192,15228,1,280,0.00357142857142857,3.57142857142857
"child","or",44,"question",34,2776,1,123,0.00813008130081301,8.13008130081301
"child","or",44,"question",38,3073,4,2784,0.0014367816091954,1.4367816091954
"child","or",44,"question",42,3143,1,1960,0.000510204081632653,0.510204081632653
"child","or",44,"question",56,4041,3,995,0.00301507537688442,3.01507537688442
"child","or",44,"question",66,4790,1,165,0.00606060606060606,6.06060606060606
"child","or",44,"question",71,5080,5,643,0.00777604976671851,7.77604976671851
"child","or",44,"question",192,15228,1,885,0.00112994350282486,1.12994350282486
"child","or",45,"declarative",34,2758,1,1196,0.000836120401337793,0.836120401337793
"child","or",45,"declarative",38,3095,2,2077,0.000962927298988926,0.962927298988926
"child","or",45,"declarative",42,3143,3,4224,0.000710227272727273,0.710227272727273
"child","or",45,"declarative",50,3397,2,13409,0.000149153553583414,0.149153553583414
"child","or",45,"declarative",56,4041,1,633,0.00157977883096367,1.57977883096367
"child","or",45,"declarative",71,5080,1,5988,0.000167000668002672,0.167000668002672
"child","or",45,"declarative",181,14346,2,7265,0.000275292498279422,0.275292498279422
"child","or",45,"declarative",192,15170,1,681,0.00146842878120411,1.46842878120411
"child","or",45,"other",50,3397,1,816,0.00122549019607843,1.22549019607843
"child","or",45,"other",192,15203,1,19,0.0526315789473684,52.6315789473684
"child","or",45,"question",42,3143,1,1605,0.000623052959501558,0.623052959501558
"child","or",45,"question",51,3774,2,419,0.00477326968973747,4.77326968973747
"child","or",45,"question",71,5080,1,844,0.00118483412322275,1.18483412322275
"child","or",45,"question",181,14346,1,1160,0.000862068965517241,0.862068965517241
"child","or",46,"declarative",38,3095,1,2316,0.000431778929188256,0.431778929188256
"child","or",46,"declarative",41,3141,15,2541,0.00590318772136954,5.90318772136954
"child","or",46,"declarative",42,3143,1,3706,0.000269832703723691,0.269832703723691
"child","or",46,"declarative",50,3397,4,6907,0.000579122629216737,0.579122629216737
"child","or",46,"declarative",56,4058,1,2035,0.000491400491400491,0.491400491400491
"child","or",46,"declarative",71,5080,1,2987,0.00033478406427854,0.33478406427854
"child","or",46,"declarative",181,14346,4,6682,0.000598623166716552,0.598623166716552
"child","or",46,"declarative",192,15210,6,820,0.00731707317073171,7.31707317073171
"child","or",46,"imperative",192,15228,1,490,0.00204081632653061,2.04081632653061
"child","or",46,"other",51,3774,1,156,0.00641025641025641,6.41025641025641
"child","or",46,"other",56,4058,1,308,0.00324675324675325,3.24675324675325
"child","or",46,"other",181,14346,1,212,0.00471698113207547,4.71698113207547
"child","or",46,"question",42,3143,3,1369,0.00219138056975895,2.19138056975895
"child","or",46,"question",50,3397,1,1360,0.000735294117647059,0.735294117647059
"child","or",46,"question",51,3774,2,557,0.00359066427289048,3.59066427289048
